12,0,1,,
12,5,1,,
12,3,1,,
12,5,1,,
12,0,1,,
12,5,1,,
12,2,1,,
12,3,1,,
12,0,1,,
12,5,1,,
12,1,1,,
13,5,1,,
13,2,1,,
13,5,1,,
13,2,1,,
13,5,1,,
13,4,1,,
13,0,1,,
13,5,1,,
13,0,1,,
13,5,1,,
13,4,1,,
13,1,1,,
13,4,1,,
13,5,1,,
13,1,1,,
13,0,1,,
13,5,1,,
13,0,1,,
13,2,1,,
13,5,1,,
13,0,1,,
13,5,1,,
13,4,0,,
13,5,0,,
13,2,1,,
13,5,1,,
13,3,1,,
14,3,0,2,1
14,0,0,2,1
14,1,0,2,1
14,0,0,2,1
14,5,0,2,1
14,4,0,2,1
14,5,0,2,1
14,4,0,2,1
14,2,1,2,1
14,1,0,2,1
14,0,0,2,1
14,2,1,2,1
14,5,0,2,1
14,4,0,2,1
14,2,1,2,1
14,0,0,2,1
14,1,0,2,1
14,5,0,2,1
14,3,0,2,1
14,2,1,2,1
14,0,0,2,1
14,5,0,2,1
14,3,0,2,1
14,1,0,2,1
14,0,0,2,1
14,5,0,2,1
14,4,0,2,1
14,0,0,2,1
14,1,0,2,1
14,5,0,2,1
14,4,0,2,1
14,5,0,2,1
14,3,0,2,1
14,1,0,2,1
14,0,0,2,1
14,5,0,2,1
14,0,0,2,1
14,5,0,2,1
14,0,0,2,1
14,3,0,2,1
14,5,0,2,1
14,0,0,2,1
14,5,0,2,1
14,4,0,2,1
14,2,1,2,1
14,3,0,2,1
14,0,0,2,1
14,5,0,2,1
14,4,0,2,1
14,2,1,2,1
14,3,0,2,1
14,2,1,2,1
14,1,1,2,1
14,0,0,2,1
14,1,0,2,1
14,3,0,2,1
14,2,1,2,1
14,1,1,2,1
14,0,0,2,1
14,1,0,2,1
14,0,0,2,1
14,1,0,2,1
14,3,0,2,1
14,4,0,2,1
14,5,0,2,1
14,4,0,2,1
14,2,1,2,1
14,1,1,2,1
14,0,0,2,1
14,1,0,2,1
14,3,0,2,1
14,4,0,2,1
14,2,1,2,1
14,0,0,2,1
15,3,0,2,1
15,5,0,2,1
15,3,0,2,1
15,2,1,2,1
15,3,0,2,1
15,1,0,2,1
15,0,0,2,1
15,4,0,2,1
15,5,0,2,1
15,4,0,2,1
15,2,1,2,1
15,1,0,2,1
15,5,0,2,1
15,4,0,2,1
15,2,1,2,1
15,1,0,2,1
15,0,0,2,1
15,1,0,2,1
15,3,0,2,1
15,2,1,2,1
15,3,0,2,1
15,1,0,2,1
15,0,0,2,1
15,1,0,2,1
15,5,0,2,1
15,4,0,2,1
15,3,0,2,1
15,2,1,2,1
15,3,0,2,1
15,0,0,2,1
15,4,0,2,1
15,5,0,2,1
15,4,0,2,1
15,2,1,2,1
15,1,1,2,1
15,0,0,2,1
15,4,0,2,1
15,2,1,2,1
15,1,0,2,1
15,0,0,2,1
15,3,0,2,1
15,5,0,2,1
15,4,0,2,1
15,3,0,2,1
15,1,0,2,1
15,0,0,2,1
15,3,0,2,1
15,5,0,2,1
15,4,0,2,1
15,2,1,2,1
15,3,0,2,1
15,2,1,2,1
15,1,1,2,1
15,2,1,2,1
15,3,1,2,1
16,3,0,2,1
16,2,1,2,1
16,3,0,2,1
16,2,1,2,1
16,5,0,2,1
16,4,0,2,1
16,3,0,2,1
16,2,1,2,1
16,1,1,2,1
16,0,0,2,1
16,3,0,2,1
16,2,1,2,1
16,1,1,2,1
16,2,1,2,1
16,3,1,2,1
16,2,1,2,1
16,1,1,2,1
16,2,1,2,1
16,1,0,2,1
16,0,0,2,1
16,1,0,2,1
16,3,0,2,1
16,2,1,2,1
16,1,1,2,1
16,0,0,2,1
16,1,0,2,1
16,3,0,2,1
16,4,0,2,1
16,3,0,2,1
16,2,1,2,1
16,1,1,2,1
16,5,0,2,1
16,4,0,2,1
16,2,1,2,1
16,1,0,2,1
17,4,0,2,1
17,5,0,2,1
17,2,1,2,1
17,4,0,2,1
17,1,0,2,1
17,0,0,2,1
17,3,0,2,1
17,4,0,2,1
17,5,0,2,1
17,4,0,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,0,0,2,1
17,2,1,2,1
17,3,1,2,1
17,5,0,2,1
17,4,0,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,4,0,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,0,0,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,2,1,2,1
17,3,1,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,5,0,2,1
17,4,0,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,0,0,2,1
17,1,0,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
17,5,0,2,1
17,4,0,2,1
17,2,1,2,1
17,1,0,2,1
17,3,0,2,1
17,2,1,2,1
17,1,1,2,1
18,3,0,2,1
18,2,1,2,1
18,3,0,2,1
18,2,1,2,1
18,3,0,2,1
18,2,1,2,1
18,4,0,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,2,1,2,1
18,3,1,2,1
18,2,1,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,2,1,2,1
18,1,0,2,1
18,0,0,2,1
18,1,0,2,1
18,3,0,2,1
18,2,1,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,0,0,2,1
18,1,0,2,1
18,4,0,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,2,1,2,1
18,1,0,2,1
18,2,1,2,1
18,1,0,2,1
18,2,1,2,1
18,1,0,2,1
18,2,1,2,1
18,5,0,2,1
18,3,1,2,1
18,2,1,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,3,0,2,1
18,2,1,2,1
18,1,1,2,1
18,2,1,2,1
18,1,0,2,1
19,3,0,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,1,0,2,1
19,2,1,2,1
19,1,0,2,1
19,4,0,2,1
19,3,0,2,1
19,2,1,2,1
19,3,0,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,3,1,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,3,1,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,1,0,2,1
19,2,1,2,1
19,1,0,2,1
19,2,1,2,1
19,1,0,2,1
19,2,1,2,1
19,3,1,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,3,1,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,3,1,2,1
19,2,1,2,1
19,1,1,2,1
19,2,1,2,1
19,1,0,2,1
19,3,0,2,1
19,2,1,2,1
19,1,1,2,1
20,3,0,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,1,0,2,1
20,0,0,2,1
20,1,0,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,1,0,2,1
20,2,1,2,1
20,1,0,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,1,0,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,3,0,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,5,0,2,1
20,4,0,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,1,0,2,1
20,2,1,2,1
20,1,0,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,3,0,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,1,0,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,1,1,2,1
20,2,1,2,1
20,3,1,2,1
20,2,1,2,1
20,3,0,2,1
21,3,0,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,0,0,2,1
21,1,0,2,1
21,2,1,2,1
21,1,0,2,1
21,2,1,2,1
21,1,0,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,1,0,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,3,1,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,2,1,2,1
21,1,0,2,1
21,2,1,2,1
21,1,0,2,1
21,2,1,2,1
21,5,0,2,1
21,0,0,2,1
21,5,0,2,1
21,4,0,2,1
21,3,0,2,1
21,2,1,2,1
21,3,0,2,1
21,2,1,2,1
21,0,0,2,1
21,5,0,2,1
21,1,0,2,1
21,0,0,2,1
21,2,1,2,1
21,1,0,2,1
21,3,0,2,1
21,2,1,2,1
21,1,1,2,1
21,0,0,2,1
21,1,0,2,1
21,2,1,2,1
21,3,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,1,0,2,1
22,2,1,2,1
22,1,0,2,1
22,2,1,2,1
22,1,0,2,1
22,2,1,2,1
22,1,0,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,5,0,2,1
22,4,0,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,5,0,2,1
22,2,0,2,1
22,1,0,2,1
22,0,0,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,1,0,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,1,1,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,3,0,2,1
22,2,1,2,1
22,1,1,2,1
22,0,0,2,1
22,1,0,2,1
22,2,1,2,1
22,3,1,2,1
22,2,1,2,1
22,5,0,2,1
23,3,0,2,1
23,1,0,2,1
23,2,1,2,1
23,1,0,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,1,0,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,1,0,2,1
23,2,1,2,1
23,1,0,2,1
23,2,1,2,1
23,1,0,2,1
23,5,0,2,1
23,3,0,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,3,0,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
23,2,1,2,1
23,1,1,2,1
23,2,1,2,1
23,3,1,2,1
24,3,0,2,1
24,4,0,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,1,0,2,1
24,2,1,2,1
24,3,1,2,1
24,4,0,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,1,0,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,1,0,2,1
24,2,1,2,1
24,3,1,2,1
24,2,1,2,1
24,3,0,2,1
24,2,1,2,1
24,1,1,2,1
24,2,1,2,1
24,3,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,1,0,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,3,1,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,0,0,2,1
25,1,0,2,1
25,2,1,2,1
25,0,0,2,1
25,5,0,2,1
25,2,1,2,1
25,1,0,2,1
25,0,0,2,1
25,5,0,2,1
25,2,1,2,1
25,1,0,2,1
25,4,0,2,1
25,1,0,2,1
25,0,0,2,1
25,2,1,2,1
25,1,0,2,1
25,2,1,2,1
25,1,0,2,1
25,3,0,2,1
25,2,1,2,1
25,1,1,2,1
25,2,1,2,1
25,1,0,2,1
25,2,1,2,1
26,3,0,2,1
26,1,0,2,1
26,2,1,2,1
26,1,0,2,1
26,0,0,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,1,0,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,5,0,2,1
26,4,0,2,1
26,5,0,2,1
26,4,0,2,1
26,2,1,2,1
26,1,0,2,1
26,0,0,2,1
26,1,0,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,1,0,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,1,0,2,1
26,2,1,2,1
26,5,0,2,1
26,3,0,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,3,0,2,1
26,2,1,2,1
26,1,1,2,1
26,2,1,2,1
26,1,0,2,1
26,2,1,2,1
26,3,1,2,1
26,2,1,2,1
26,3,0,2,1
27,3,0,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,3,0,2,1
27,5,0,2,1
27,4,0,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,4,0,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,1,0,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,1,1,2,1
27,2,1,2,1
27,3,1,2,1
27,2,1,2,1
27,3,0,2,1
28,3,0,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,3,0,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,1,0,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,3,0,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,3,0,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,1,1,2,1
28,0,0,2,1
28,5,0,2,1
28,2,1,2,1
28,1,0,2,1
28,5,0,2,1
28,2,1,2,1
28,0,0,2,1
28,5,0,2,1
28,0,0,2,1
28,2,1,2,1
28,3,1,2,1
28,2,1,2,1
28,3,0,2,1
28,2,1,2,1
